issuer_name,recipient_name,course_name,issue_date,expiry_date,credential_hash,issuer_reputation_score,certificate_age_days,metadata_completeness_score,ocr_confidence_score,template_match_score,domain_verification_status,previous_verification_count,time_since_last_verification_days,label
Stanford University,Christopher Smith,Robotics Engineering,2022-10-19,2024-04-11,fb767101da1ffc039aefb3ceec97db5aad711de2694c994bc171531b34d4d38c,0.9188100907568645,1169,0.7321485015681571,0.8812406763828469,0.9620600018039304,1,10,8.806891608514212,0
University of Toronto,Jessica Wang,IoT Development,2020-11-21,2025-04-20,4c98463f35cfb9627042f404f261720e1ff6d7470565d822df32d04853c10cce,0.7572246573150658,1866,0.7451494119044656,0.9423892656185546,0.5744085800362635,1,3,104.89224208686498,0
Salesforce,James Patel,DevOps Engineering,2022-06-10,2025-01-12,029671ff690805dee6c11ae3d40fb070998a0d260000ed8c04af6977a444ddd8,0.906633653883021,1300,0.8952285991232092,0.8977619756811787,0.9367532120059269,1,5,10.64803287278472,0
Harvard University,Carlos Mueller,Agile Methodology,2023-05-23,2027-03-27,652c369a07e2f15fb71ccf6befb38dde63f2d92a358095be867d4de1af035e83,0.7178353990848189,953,0.8960595606849758,0.9676623290853499,0.9768243221410093,1,4,3.701750045266569,0
Oracle,Jennifer Davis,Robotics Engineering,2021-07-12,2023-02-19,1df4756cb03d43b0424b6d17153f79a908d613bbcdc92a31b05dacefad074fea,0.5982599141938343,1633,0.6304874269137117,0.9290198302467764,0.8937424696072056,1,7,11.314082494301827,0
Google,Carlos Mueller,Project Management Professional,2023-06-15,2028-01-09,a0a478648d1968f287ff832ea3254a374eec385334872a88b05387d53a747ef1,0.5959499080536007,930,0.9431940357827424,0.9282783884268448,0.9212626809831623,1,10,7.9935943735858235,0
FakeUniversity123,Priya Chen,Cloud Architecture,2022-04-19,2023-02-20,0b1268fce67f12ad8b34698cf985b59963fd3e3cf340c5ee50153e4084d59ca3,0.2087,1352,0.2648,,0.0418,0,0,262.7,1
Yale University,James Miller,Business Analytics,2023-06-12,2026-11-09,d6ba429e1d10b0c38afd75d51cbd58948a558b1fd67b1ed3cdccf0594a90f8d5,0.8634058207457445,933,0.9877725761359858,0.8901897842544108,0.8960338752303096,1,6,6.176927378691963,0
Salesforce,Karen Kim,Cybersecurity Analyst,2020-02-11,2024-02-03,45dbd064ceaf3dc776cb22708b1c146f8fea8f2ae831e011d5fef4d0a3fc9ce9,0.7341747676809234,2150,0.6941968152175199,0.8391345391915768,0.9730078997328768,1,5,53.75220043160426,0
Johns Hopkins University,William Davis,Natural Language Processing,2024-02-02,2028-11-28,f151e31789b5c30e970276b083e241c0ec2983e0f946414fa686f3db9ba017d6,0.8750317535875403,698,0.8320406432218401,0.9980701825273751,0.9810144367090013,1,3,33.6101255001012,0
Coursera,Christopher Miller,Digital Marketing,2022-01-18,2024-10-20,830d45cc15a6966d04001d1bbdbe995505fba6f5587b1e86e2e81e465c973c7f,0.6203755794732589,1443,0.8555519190563753,0.9264889016194299,0.7223997904816573,1,7,49.05753968454557,0
edX,Yuki Garcia,Robotics Engineering,2021-10-21,2026-01-26,8221b65935917bf4b05a01270d7ac9528838586a434c6bba0c1e7b1399cdf977,0.6913010727535442,1532,0.9065073810948677,0.9448323827062215,0.9548595829068142,1,5,49.82418166055122,0
Microsoft,Joseph Davis,Blockchain Development,2021-07-12,2024-04-06,e55ac61b5119d77534a790db6319eddba7c6962a8aca678da5cbdca13702ad87,0.41671703105088087,1633,0.9128007653897131,,0.7115642730088079,1,8,1.9592657475230937,0
TU Munich,James Taylor,DevOps Engineering,2023-05-19,2024-09-17,8ec59cb9b01378897f0b81ead61f210de91fb7fd7605b8d2ba8ef96fcf7bd117,0.5127586656426792,957,0.9182194653945379,0.9429375032399044,0.9413623516892233,1,4,36.049500636356484,0
Cambridge University,Jennifer Patel,DevOps Engineering,2022-05-06,2024-02-18,1925065c036855f1a8b082883699d6b86f724a33d4308570facfb4f70e2a38d8,0.6190475106641236,1335,0.6404500694494313,0.8967329710485411,0.9814012443092518,1,9,61.90538097717183,0
Oracle,Karen Johnson,Big Data Analytics,2020-03-31,2024-11-20,4328677518342c45671f2527cab565b46b908bd96d2dcd24bcb0c6fe5d2a8c43,0.5933739279262435,2101,0.9894233389849701,0.9521014290116739,0.8930877751511981,1,5,3.4913516508384,0
CompTIA,Susan Jones,Business Analytics,2021-11-28,2022-02-07,64af60f95ce0d946e2f9be94dde356dfb0ad4017d2e9b49646cc618f5574b3b3,0.0692,1494,0.2876,0.3839,0.148,0,1,125.17,1
PMI,Ana Kim,Big Data Analytics,2021-01-08,2022-04-23,36bd7ff3ac0d0eef38833718f35fcc4ea175d26053c8171827ac99b86cac3c80,0.1049,1818,0.0814,0.3769,0.1066,0,0,73.97,1
Salesforce,Wei White,Big Data Analytics,2022-04-21,2023-12-16,9402a5b8c761aa0eac3fc78115083d069d93eeb48dec7379afd0876ad3602776,0.8031269769739132,1350,0.8695811841397296,0.9953144644945575,0.800060682113184,1,6,5.456944338455619,0
NUS Singapore,Wei Chen,Software Testing,2023-10-04,2026-01-05,3682bfeefc3d8e39b6154d18d2013499b6bd505c8fc6ef2f507f7e6dcf59ca18,0.8701477188032494,819,0.9810145129684716,0.9181029350409361,0.8438010295228827,1,7,51.88169649466248,0
Harvard University,Richard Johnson,Big Data Analytics,2024-03-28,2025-12-02,db9622ba9f64c46e4c4e5f3518662ec4b12e93e1526233ee6e834a2fbc6a996e,0.973648156137343,643,0.89834849906913,0.8081583159173651,0.8731425186100494,1,4,19.811098082896354,0
DiplomaMill Online,Sarah Chen,Agile Methodology,2020-06-08,2022-03-03,f2dcb63ee6907d1205ddf63859a72a836ab42cf9ac778e814db85e254e802cb7,0.06,2032,0.2831,0.9012,0.2315,0,0,61.8,1
Harvard University,Sophie Anderson,Full Stack Development,2021-08-25,2026-05-20,997ec30ab26bf89d735f44f2f104bc71bc94d30f3b623cdfa5e9a511d78eee07,0.47500777753349704,1589,0.9112740427573998,,0.9531845762175819,1,8,16.84218381065337,0
Harvard University,Priya Harris,Big Data Analytics,2020-10-31,2023-02-18,0c0da92f66645e67e6a48391a036767e57e8694df6a5e48423fce73ac2e41172,0.7773419555207502,1887,0.9107690065520465,0.9184538137861838,0.8203221970221473,1,7,1.186974945803519,0
IBM,Linda Santos,Cloud Architecture,2025-07-19,2029-10-02,2af61810ea97251f75d9d8629fc274442925e014ad0d6916bdae7517f6ad5286,0.7779231367511205,165,0.8559658470695862,0.925565769838282,,1,7,49.75385710841407,0
AWS,Fatima Wang,Cybersecurity Analyst,2021-05-29,2023-03-13,077b5cbf386853f1059c2f35657c93871206ca4b3173f2bf9f6195e7ce1dcf58,0.863932828899172,1677,0.8216778229606809,0.9588509514902825,0.7346261246698392,1,6,17.74139594681138,0
Salesforce,Jennifer Rodriguez,Project Management Professional,2025-02-14,2026-12-24,a90d9d31aa454516c45cc8ad65bc9e4106b8029e10766c3e5f94e4a400c5bc46,0.8812318218591119,320,0.867306425557933,0.8927087305149457,0.8761377064893118,1,9,55.69490150135151,0
Stanford University,James Kumar,Data Science Professional,2020-07-17,2024-10-23,cf10cab8b6deab4f8cf9881d11534b41ff454beff0c3f91bc9475992a9cb9688,0.8995023530037227,1993,0.7650706546072104,0.8889496460364721,0.8889600587964935,0,11,11.893010179646307,0
Johns Hopkins University,Thomas Martinez,Machine Learning Fundamentals,2023-04-26,2026-09-23,538923263eb08e80f66e373559c1d648f824e49be1ae1718f4d83bb99306d2cc,0.7149732017778984,980,0.8953160638631371,0.9400559274127717,0.9082328650564201,1,2,5.516563069036534,0
Udemy,Mohammed Hassan,Natural Language Processing,2024-04-25,2025-07-02,45b29e140c43937896432ea08dda5eed816e0aba48017366b9be95ca79da3412,0.8483437585756443,615,0.9324052964040765,0.8167735559744149,0.9888216469992643,1,4,5.871335597715424,0
edX,Wei Miller,Quantum Computing Basics,2020-05-27,2023-12-12,533e15fcefdd765438021ef4a899337bb1cfbcb20ee7a885aa480fcc893cdb55,0.8833847877718899,2044,0.8947195765170703,0.936930282435346,0.920084231795006,1,5,5.961102228928014,0
Columbia University,David Martinez,Robotics Engineering,2022-03-04,2026-03-01,ac58b8413bea0521ea56b1a5e90076dee4d53b8a4095f7c4e4588da62727a718,0.9019651325745475,1398,0.8997187693035429,0.9494441654014325,0.7987107019825833,1,9,25.33544354771276,0
TU Munich,John Rossi,Agile Methodology,2021-09-02,2022-06-12,1b005aea0a7e022f10f272acd3164b158ce7a73e979768ab1bb5ae9d026d048e,0.1586,1581,0.1093,0.6538,0.1816,0,0,144.31,1
Yale University,Richard Ali,IoT Development,2025-03-31,2026-08-24,daf8d85cff6c459e202ec18844d69e7b0c9e46d1129ab8d303dc24dfbd1e1bd9,0.884191114184312,275,0.8753547251044573,0.9149355994631388,0.8532379938388805,1,6,17.260574139442333,0
Udemy,Sophie Jones,AI & Deep Learning,2024-11-27,2026-08-08,bea67b09feb4814bdcea756616b4af5d1808312371abd314d313abf9d9ea240b,0.4719762053392228,399,0.9366387906833478,0.9085711002391438,0.7970472574120219,1,7,23.637460815494457,0
Johns Hopkins University,Fatima Martin,Quantum Computing Basics,2022-06-05,2026-12-13,5afe7d34fa863420155de7bf77c8d5c4ced388d8d5630b42d2a0bd3a3994fa05,0.43769906899007066,1305,0.7681477336048804,0.9683023881436298,0.7605336446176939,1,7,34.95299900431435,0
DiplomaMill Online,Arun Thompson,Business Analytics,2023-09-17,2024-06-19,cab4b3952e0c24f24a5e7f0d80d6964712aa3a86e7dedbd31c6fcadb14e18165,0.1404,836,0.1662,0.8089,0.4066,0,0,464.61,1
Johns Hopkins University,Christopher Martin,Network Engineering,2021-07-24,2024-09-20,d014f9c58e07dc687f9ba14a9f400c715fbaf8569a805861d9d0ce61497d82e6,0.0551,1621,0.1919,0.8163,0.1597,0,0,0.8,1
Microsoft,Mary Thomas,Natural Language Processing,2023-07-31,2025-05-02,54b67293083810f879b6474a25fd592fa166d78d9137ae0a9b0c5e2712e57920,0.7730720315347955,884,0.7899595283012105,1.0,0.8730395543682419,1,8,47.69091499816548,0
Stanford University,Elizabeth White,Data Science Professional,2023-01-28,2026-05-21,45732a078e752737841716249d1fdcdcbc036f3cbb2f1d4fee312ef28fad9053,0.6185662874466199,1068,0.8216719861524708,1.0,0.9047362058014542,1,11,7.9760382350466665,0
Google,Priya Thompson,Business Analytics,2025-05-01,2026-09-29,73bbd2fa2306190520e1075f3e4504d6c7ac9524069f5cbde75ff1ca72741068,0.954227921566248,244,0.7002924874205295,0.9114878448609699,0.6284126833855358,1,6,28.63321284930688,0
Harvard University,Michael Miller,Digital Marketing,2023-01-05,2026-10-21,c789b62cb4f1fd2916c47d656e67598d901de544f27d3ea97ab1002cefcd46c3,0.8060035105109321,1091,0.8526881512760798,0.9242504559305001,0.8773720546859407,1,5,4.22002360839681,0
Oracle,John Taylor,Project Management Professional,2024-04-02,2025-11-02,541b0171a3c07ed9b426ef0d8224301d5f7db178209b4a1b71c0630e8054f400,0.8938017996892547,638,0.9337007666226902,0.9859101525542928,0.883301184483226,1,6,30.652069895486495,0
Salesforce,Thomas Wang,Big Data Analytics,2024-09-22,2027-03-07,cf4e61ef10796f290a4ee3337bf792385ee3e8e269b57f94b3524108d49ee74e,0.8088440861728119,465,0.915884051324951,0.8952463780851208,0.7975523407976127,0,3,46.06719477518594,0
FakeUniversity123,Jessica Patel,Agile Methodology,2025-09-03,2030-04-06,a918edb5627fc8f789a66accf488fb870ba32d07a5j5be927542b1af3dee1797,0.1506,119,0.2125,0.4421,0.0564,0,0,3.93,1
IBM,Christopher Dubois,UI/UX Design,2022-12-28,2026-12-02,efb3c8e44564deb916543eec4736320baecb0491c13da647c57ce2d7d92b11eb,0.7894305692033275,1099,0.6312326393959504,0.9755174489957147,0.9473065597833887,1,5,1.0977468562763524,0
AWS,Susan Smith,Mobile App Development,2023-11-30,2025-12-06,4994e6351353d8c72fe42d75b495499534b877df859c3b8d66adf5c58006262d,0.8746086797010851,762,0.7150153263505546,0.885546093336178,0.9200934721714725,1,9,69.09500516720266,0
University of Oxford,Sarah Wang,UI/UX Design,2021-03-16,2023-10-04,c6d24fa1f5bb87be54cf7fd811e7912791e1185ab2dbb976ec77d3c5a32a804d,0.8323216039708478,1751,0.9664767727780766,0.923217431807364,0.9569617061700555,1,11,57.97792519859866,0
CompTIA,Barbara Martin,Machine Learning Fundamentals,2025-09-19,2029-12-14,25eb63d0a18dd50ed20a498f9384dcd3f8a227aa5605b6b5182e69c2e98ce383,0.7492060119647476,103,0.8595109222491905,0.9067615378875109,0.9282945449322035,0,5,18.3508332217867,0
Columbia University,Yuki Dubois,AI & Deep Learning,2021-12-21,2026-07-29,7ef91217e7420fcff30904f7a57dd1069205c24bf73fa93899dc7f1aaf9d0bf0,0.9553197169787773,1471,0.8577505712536982,0.8704356680825359,0.8784650830429965,1,4,6.675673989767682,0
University of Toronto,Sophie Dubois,AI & Deep Learning,2021-06-14,2026-02-09,1efedcdea05de9cced9626d09b5b4f1fba5193a1ce688d31d77997ed188db527,0.8160449814159917,1661,0.8962176904061584,0.9572204561739518,0.9052686294654965,1,8,61.23363994022408,0
edX,Fatima Smith,Project Management Professional,2021-01-08,2025-10-29,520b22dc018e36790e27c5a3dbe976529543c1508f65b6c9786f0f4501571ad4,0.9609064587022464,1818,0.8210311309191485,0.9786226299086522,0.858679752891196,1,5,8.568572663406972,0
IIT Delhi,Christopher Chen,UI/UX Design,2021-05-12,2024-01-05,e8d3cef0046cf35daf8540d33ae81abfbf35147a078e608c10bfeed75aea7171,0.7474315517529254,1694,0.8287724176695119,0.9096220851075545,0.9731380761336013,1,3,92.93721749425087,0
Adobe,Priya Rodriguez,Database Administration,2021-07-06,2022-12-12,41e179df9077ed77e8909fd976cfc29ed7d5547530465946d32c73350b1f48d8,0.7141170256347207,1639,0.8250581586020445,0.9646802585201213,0.9712603475684426,1,7,54.309736283936964,0
Google,Pierre Thomas,Blockchain Development,2022-01-25,2026-08-19,d76739ba0abe186434db44384ec5f4f72f2bcf1f03e99e1248e58aa995ec3c8d,0.8132107910741245,1436,0.8599332480166444,0.8425456487989336,0.8977042377323411,1,5,74.7083873517004,0
PMI,Yuki Smith,UI/UX Design,2023-11-24,2027-01-04,ead734b593bbf05a70a09daf59ddbdbf757aca46be1b767f5e7a266830f19d78,0.8456445670923615,768,0.7422646200324204,0.9175624403268069,0.8047887041514288,1,6,9.63146045757396,0
University of Toronto,Jennifer Brown,Network Engineering,2023-12-24,2025-08-19,ec1c3e19aa5b9237d5cb84c47c1d2e0d46c184e7646befa1031d7ac3e3fd1a78,0.6804341864080163,738,,0.9701633605941223,0.9081880638372041,1,4,29.29881885416178,0
TU Munich,Jessica Rossi,Quantum Computing Basics,2021-06-09,2025-08-15,e335d30a4ec63f5c442aa3ac29fe3c0e35730dd64491bd5cb7d78cbd29a71e06,0.8980637112304313,1666,0.728920048568332,0.9657936768840418,0.867319139906902,1,4,2.0836308690428216,0
MIT,Yuki Santos,Robotics Engineering,2024-01-16,2027-05-17,884b48bce1fb37b48110b8a2ad35ae3678b5ad6fcce509e611d56748875f1c26,0.8978892100829483,715,0.8684403008741547,0.9291300147679822,0.9060744206539241,1,2,25.080770909382085,0
CompTIA,Sarah Taylor,Robotics Engineering,2022-10-05,2025-12-11,2e9f07261d5ab012ccffbc7a8b8c8dfe87e09eeac656e754fb71480f0b5b3fcf,0.8819562609429329,1183,0.9279009458405525,0.842821058570474,0.9498811532264911,1,3,57.653504572053095,0
Microsoft,Sophie Dubois,Mobile App Development,2021-11-10,2023-12-17,7508a8dd1add880722040b98c29e3737fb39003241fcde7c712ec88b8ef97b2c,0.8499243690522887,1512,0.6921684972702657,0.9884026199897616,,1,15,76.55093800069726,0
Salesforce,Ana Wang,Quantum Computing Basics,2022-03-14,2024-10-08,94fef12d0d6133a5df079a38977cecd04d791fc5c8c076e605b1d07478a57b4f,0.6467970953405833,1388,0.8790429715423218,0.9253210728729309,0.873064169621966,1,5,5.473557766390004,0
Coursera,William Wang,DevOps Engineering,2022-08-23,2025-02-11,0144ad5a067c84aa32a874a1666dfc62e5c4e964540c9339af1bbdd27a05bbeb,0.6412276371416037,1226,0.8556465614830092,0.8615818526057457,0.899543448064339,1,1,14.806754409431925,0
TU Munich,Linda Kim,Mobile App Development,2025-05-23,2028-11-09,f827b75f952afe68a5b5877dded887fac5ba3582b98b0041e41ee944a6a8d5e5,0.9716969899353946,222,0.8587145611105943,0.9498704496253131,0.9123369714735824,1,4,82.20701935954787,0
Microsoft,Patricia Rossi,Data Engineering,2021-08-07,2025-05-08,993f69293f30db8da4ecbe38df16883a8e1457c1ff66c37ab9db636a82c84f0f,0.666562531229406,1607,0.6096040907424267,0.9214446058427155,0.6550175849626695,1,7,17.46652611493575,0
Oracle,John Brown,Quantum Computing Basics,2022-08-28,2024-03-01,783a92965dca196473da0eeb6c43d3d6fbe536e468ffa6a0dd241b1c7ea1bdde,0.6748907494637434,1221,0.6958559551028329,0.8920125015795229,0.9667379989968711,1,6,60.431383224090915,0
Oracle,Yuki Taylor,Database Administration,2020-01-08,2022-05-29,73e9bc81611d42afaf66ffd301beb0d0e29b96cbdd390562cf7d0edbfcf04d71,0.6784222650175671,2184,0.9010300527184377,0.9691286731813888,0.9274081194722833,1,5,64.2181632102682,0
Udemy,Thomas Chen,Data Engineering,2025-07-24,2026-09-25,7be3f84397ec2119a21a10340ef5dbc015acf0c137c16e0b5bc2cbf7be5448b5,0.6261576645842352,160,0.7898522446820454,0.9005884503685834,0.7715936490777779,1,6,1.42195642714066,0
AWS,Fatima Dubois,Software Testing,2021-03-10,2023-11-07,a91e211f46062f765e7811034117ce0ec9be086dd263d237d5bb189a91646bd7,0.914013031912688,1757,0.5173066979347373,0.99007047777455,0.957511867114345,1,6,12.019052311857873,0
Cambridge University,Jessica Williams,Robotics Engineering,2020-05-22,2022-05-14,7d6d05f10465857a8f56256ed28684091234f0d3d9d732df62f642d0d9de08c6,0.6651845160099457,2049,0.5278912954951323,0.8215918061788166,0.8698858597943426,1,6,80.95973551836336,0
CertForge Academy,Elizabeth Mueller,Natural Language Processing,2022-08-27,2024-09-18,bd71c13d1294e41db1a3f3670061caa7f08a9cfcb120538b1d3ab3bc6e8f4215,0.2866,1222,0.0476,0.9,0.2727,0,0,39.15,1
InstaDegree Corp,James Thompson,Data Engineering,2021-09-09,2024-02-15,d0fa7560df923,0.1271,1574,0.0533,0.6283,0.2724,0,0,70.23,1
Stanford University,Sarah Hassan,Computer Vision,2024-05-11,2028-04-27,517cea0cdd30dec682dd2923f6cf4bc98741774bf793be79c1f4946ee670016b,0.8068016433282648,599,0.699949349687008,0.8904822149762377,0.9027532647308458,1,10,14.059735327625031,0
Oracle,Karen Taylor,IoT Development,2020-08-26,2025-07-29,32d65912c3a3328e96c598b15568f79d37e0abc4d1ba0c45fcc65460c9dd2aae,0.9851090120298354,1953,0.975897831720222,0.970290372499582,0.876504831934016,1,4,30.04663846192998,0
edX,Joseph Taylor,Database Administration,2025-09-08,2028-04-22,5eb89b498a4e094584d83dd31c6512e6071df543cd6d99bad136097d9dc26381,0.7620355377377513,114,0.8500971945297204,1.0,0.9542771851333113,1,10,45.98421424250628,0
University of Oxford,Richard Mueller,Network Engineering,2025-11-17,2027-09-08,6a8b504cfd53d348e610b6d7a3aa5624532ffbabf1b1dd96226565245f5b06a0,0.86158403570526,44,0.9939846188413464,0.9090951182844359,0.8899285802823855,1,6,115.74235254065721,0
AWS,James Garcia,Robotics Engineering,2021-07-20,2025-11-06,2678c0017745313b7e8e54b178eb56e421bab3aedd0d740d2c22497f61ff7000,0.7586754810094957,1625,0.8612382615014191,1.0,0.7955012350919312,1,9,2.51459447819204,0
edX,William Williams,Software Testing,2023-01-24,2025-07-14,7908f7c6d154523446a5e3d7cde6358d914dd82cb5021784fae34fbab80f1ba5,0.9000378830231851,1072,0.9377389293134847,0.8986548622088443,0.9704144471306341,1,5,31.185853708848445,0
Adobe,David Rossi,Robotics Engineering,2025-01-15,2027-04-09,e767557b247226817fc4cf5d4b63473125cdc6ae6b9f3286f123638944e44409,0.8239211563217282,350,0.9295095568657792,0.9132174144143372,0.67338532632874,1,8,35.10675518939605,0
Stanford University,Arun Garcia,Database Administration,2024-07-04,2027-03-21,8466481f991967412a55fb4a94c5562699b61c2a3739becec8af34decf39af9c,0.7371537513133868,545,0.5748172509358664,0.9131446143724504,0.9062661085281343,1,7,52.38992275114238,0
Udemy,Christopher Mueller,Machine Learning Fundamentals,2023-05-19,2026-07-01,e827292955b4d1bd0086a424623e7e485660878d00714feb600010d6af14dd45,0.59731214060102,957,0.9643011394231492,0.9109331206009496,0.923050983114635,1,5,24.75448782901796,0
DiplomaMill Online,Joseph Kim,AI & Deep Learning,2026-02-17,2028-12-15,48d9d9ff2ced379af189fa41fb8d09db0bda33060533236b6b3ead667c2bf9e3,0.2175,-48,0.5857,0.7779,0.0737,0,0,131.59,1
Salesforce,Mohammed Kumar,Business Analytics,2020-10-19,2022-01-22,f502292a6d5be45062bdc52a2ef94ef8bcd80080898b3568ba645671a8c7fcc8,0.7642654453656108,1899,0.8870836058150817,0.9356064766750334,0.816366216426892,1,10,9.571797993938858,0
Coursera,Susan Martinez,UI/UX Design,2022-01-26,2026-04-26,8964a961ab14955242a12b9bfe9834eec5fc8b57508b935d5eb4f3353f6db240,0.6599607834030689,1435,0.6293845451622585,0.9095816129069269,0.877723075967914,1,6,10.36905544972701,0
Oracle,Michael Chen,Cloud Architecture,2025-02-11,2029-11-21,486d99e6b7b00f57bb05a5d75020228b97e4f0a58504726b1ff36f299f4e58ad,0.7418221031298257,323,0.8816082972611367,1.0,0.9477042254003151,1,4,107.10997030500405,0
Cisco,Jessica Ali,Data Science Professional,2025-12-27,2027-04-15,990a7d5067c869bc15a6a59e56581232c257a65bafc71fb133c4720f92d2da33,0.9836826240132897,4,,0.9909235089732044,0.9294230253419978,0,8,23.539105763167356,0
University of Toronto,Joseph Mueller,DevOps Engineering,2024-05-09,2027-04-28,d5ca73256e322a4996c132cb53a641f62a805ae33c6c781fa7d20156704b9139,0.778837456768989,601,0.8999728866538502,0.9755793656610139,0.9001962317442006,1,6,37.56037100296542,0
University of Oxford,Mary Mueller,Quantum Computing Basics,2025-11-08,2029-04-21,17a3d1ef83c036d0d2f57de9f7f75a9652bc46dabe36f21c61583dff3ce247da,0.8673662352967314,53,0.7176891048273901,0.8971846989865966,0.9545569899996831,1,6,9.709273708549846,0
edX,Susan Hassan,Project Management Professional,2023-05-23,2026-05-24,0037cec339d872b43cc0cecc7d68f28b5908b88849427628dbfe04241e171fa4,0.7845345690228204,953,0.9345137585816847,0.9301911363763734,0.8366365478946325,1,7,45.03727621363877,0
University of Oxford,Karen Kim,Business Analytics,2020-03-31,2021-07-11,ea8b399be90df0c4ea070487e93792848666a9cb07353bee6c7281a84ff955f8,0.8020149418784769,2101,0.8839088954742613,0.8446201588851224,0.4832776423962805,1,6,15.727549211109944,0
Microsoft,Yuki Jackson,Robotics Engineering,2022-07-01,2024-01-02,c61c8d9a7b29386ee0d179df945a372fea6f29172ded507b1a3fef6cef922024,0.8278476739945965,1279,0.8580172078044787,0.8266148625204504,0.9128277541462168,1,8,34.235970035080484,0
InstaDegree Corp,Arun Hassan,Agile Methodology,2020-11-28,2025-04-12,e4bb246925d98e41d081ed516305d1bf36b6f3bdb244a371e19eb634e876be12,0.0222,1859,0.365,0.7745,0.3351,0,2,58.54,1
Udemy,Mary Jackson,Data Science Professional,2021-09-17,2023-04-08,9ed6548d791b3b0628e4fd99ba2a7b2673d4d929305ebb164a179ba65f3c9036,0.8693358151562457,1566,0.8064642198020592,0.8918431312752172,0.8069188519598017,0,5,116.90134415700996,0
Salesforce,Carlos Rossi,Network Engineering,2025-03-04,2029-11-21,daa430ff6ea125e468e27a162090dc1da3d3a832ded05368f35f1ebed1a1ce86,0.9440194581618953,302,0.8488356703905936,0.947887910044516,0.9452415189115235,1,3,1.5171218189448759,0
University of Oxford,Ana Garcia,Machine Learning Fundamentals,2020-02-23,2021-10-24,ac45f166c9baacf150f696e05aee4e5df6128ebd95e81fdba25533e329e7812a,0.8987612423140466,2138,0.8398387005326715,0.9126581936192132,0.9218033035366773,1,10,38.01469286235296,0
Yale University,Carlos Thomas,Business Analytics,2025-05-12,2029-07-05,30716c09cb8510c13e2827dca702ba8efb6f12a095576d8d45fde08a3fae5e4d,0.6949128594302058,233,0.8729554974311134,0.8814057291747701,0.9220221149983391,1,4,39.896539160999026,0
CompTIA,William Taylor,Mobile App Development,2021-09-23,2024-05-09,536001f2895cdc5acbd85fa13dad6bdfb31fc1bfb02e6f64ff0a983f942f6bf9,0.7842725523102103,1560,0.9710375720721204,0.8803172661339095,0.8123628435005629,1,6,38.47124439886719,0
ETH Zurich,Christopher Smith,Robotics Engineering,2025-05-13,2028-02-01,d2468d952b1a9b4dfd7b3ec9d1802fee12016f155baee89e52e019016a2fb156,0.9996519471582886,232,0.9384577449284238,0.9325741309694306,0.9639071808587077,1,6,29.783962176024787,0
Stanford University,Thomas Wang,Business Analytics,2020-12-11,2023-12-13,4b07f160da2058e6e38d6bdce7eb54ab72509bd864556030747de679815da186,0.9340370440431077,1846,0.6663496045290406,0.9348282058929439,0.8906086689195084,1,5,29.680785224044236,0
Columbia University,Elizabeth Williams,IoT Development,2023-03-22,2024-10-25,7a9c5d97fb7beb535cb440b9a093a196a95e3073d4f635de3ab114f7f5226ef1,0.8557267650553979,1015,0.5118367134434517,0.8202806212529413,0.802708963543203,1,3,82.33793207083184,0
MIT,Joseph Martinez,Mobile App Development,2025-05-15,2028-01-30,c4c07da8e01ced54b6351e307048e768f268b52c135911da92c4d46f11d806d2,0.9083577173485663,230,0.9558924646446976,0.9592460728690664,0.9519218909791497,1,7,56.30579689521825,0
University of Oxford,Robert Kim,Quantum Computing Basics,2023-02-04,2024-09-13,685051074d7bbb38c23f6792f515767484b396b94cbf067b8b51d5ac33e57d81,0.3325,1061,0.1655,0.7076,0.04,1,0,26.67,1
Salesforce,Jessica Martin,IoT Development,2022-05-11,2027-05-03,57e89e02a3511a4ce27915491be3b05da7d0cba4cb7fc0bebb292eda14ed4568,0.8877029858377619,1330,0.9778906912719535,0.889600041458203,0.9281336083607056,1,2,5.685021402762923,0
NUS Singapore,Arun Brown,Full Stack Development,2024-07-27,2027-04-16,388fa48184ede0b12e30e922b10b976d6d25ee8690bacb7be87954a1528e3578,0.8529567855687374,522,0.9022581327629864,0.9341297446184562,0.958919996954831,1,4,7.8087269548432765,0
University of Toronto,Priya Thompson,Big Data Analytics,2022-06-25,2025-04-11,748c8b54605d37f12d40c0445e2fdda49ad06d6996b8b41dc363520d799ca758,0.5298230920312614,1285,0.9872690438000732,0.8832396408546788,0.8501981396922288,1,8,0.3650573969278174,0
PMI,Elizabeth Rodriguez,UI/UX Design,2024-07-12,2027-07-12,ce969884ea4d24c22d26cba484a68c4a6a51937e23d013ce7fd566bbe093777f,0.8395573331696861,537,0.754909226302985,0.9535520950375931,0.8855321236379943,1,8,8.70986860505694,0
Adobe,Michael Garcia,Robotics Engineering,2020-04-20,2024-03-30,7108ad3c62225abaa4ec048042181427dbac67eb47b30caa4ebfc881ffbfead2,0.6158472639059884,2081,0.8390803407383943,0.9630424145644509,0.90803213311669,1,5,68.7264555515378,0
NUS Singapore,Christopher Tanaka,Natural Language Processing,2021-04-12,2023-04-21,e6f0b0696549e35ff5f06d2bd21609a4780a9eda43612ae5b5b0a6cdf63624ee,0.7961832169872529,1724,0.8389228520220742,0.9066540080457423,0.689874521079727,1,6,14.159506939485892,0
